istatenum;icasenum;ivnumber;ipnumber;iarrhr;iarrmin;sarrtime;iatmcond;icity;iconszone;icounty;saccdate;iaccday;iacchr;iaccmin;iaccmon;iarf1;iarf2;iarf3;sacctime;iaccyr;dayofweek;ihosphr;ihospmin;shosptime;ifhevent;ihitrun;iholiday;heavytruck;latitude;ilatdeg;ilatmin;ilatsec;ilightcond;longitude;ilondeg;ilonmin;ilonsec;imanncol;smilepnt;inhs;inothr;inotmin;snottime;numfatal;inmforms;ipforms;itraflane;ivforms;srxing;ireljunc;irelrdwy;iroadalgn;irfun;iroadprof;isurfcond;isurftype;irtesign;ischlbus;ispejur;ispdlim;icontdev;idevfunc;itrafflow;strafid;strafid2;iage;iairbag;ialcres;ialctst;sdthdate;ideathday;ideathhr;ideathmin;ideathmon;sdthtime;ideathyr;idiedscene;idrugres1;idrugres2;idrugres3;idrugtst1;idrugtst2;idrugtst3;iejection;iejectpath;iextricat;iinjurwrk;ihispanic;iinjury;imethalc;imethdrug;inmlocat;istrikveh;iprf1;iprf2;iprf3;iptype;idruginv;ialcinvol;irace;irestraint;iseatpos;isex;itakehosp;lagtime
6;2366;1;1;99;99;9999;1;920;0;71;5272006;27;23;32;5;0;0;0;2332;2006;7;99;99;9999;8;0;0;0;34.10686389;34;6;2471;3;-117.68867222;117;41;1922;0;44;0;99;99;9999;1;1;2;4;1;0;1;1;1;13;1;1;2;3;0;0;45;0;0;1;SR-66;.;19;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;5;8;0;0;0;0;0;1;8;0;0;3;11;2;0;99999
6;2367;1;1;99;99;9999;1;3260;0;73;8312006;31;23;26;8;0;0;0;2326;2006;5;99;99;9999;12;0;0;0;32.93686944;32;56;1273;3;-117.22973333;117;13;4704;7;29;0;99;99;9999;1;0;2;2;2;0;1;1;1;12;1;1;1;3;0;0;65;0;0;3;SR-56;.;47;1;25;1;0;0;0;0;0;0;0;0;603;0;0;1;0;0;0;0;0;8;0;2;1;1;0;0;0;0;0;1;1;1;0;3;11;2;1;99999
6;2367;2;1;99;99;9999;1;3260;0;73;8312006;31;23;26;8;0;0;0;2326;2006;5;99;99;9999;12;0;0;0;32.93686944;32;56;1273;3;-117.22973333;117;13;4704;7;29;0;99;99;9999;1;0;2;2;2;0;1;1;1;12;1;1;1;3;0;0;65;0;0;3;SR-56;.;29;1;2;1;8312006;31;23;26;8;2326;2006;7;402;0;0;1;0;0;0;0;9;0;7;4;8;8;0;0;0;0;0;1;8;0;7;3;11;1;0;0
6;2368;1;1;99;99;9999;1;0;0;67;9102006;10;22;20;9;0;0;0;2220;2006;1;99;99;9999;12;0;0;0;38.53528611;38;32;703;2;-121.37089722;121;22;1523;5;0;0;99;99;9999;1;0;7;2;2;0;1;1;1;13;1;1;2;4;0;0;45;0;0;1;WATT AVE;.;17;30;97;1;0;0;0;0;0;0;0;0;997;0;0;1;0;0;0;0;0;8;0;3;9;8;0;0;0;0;0;1;8;0;0;8;11;2;1;99999
6;2368;1;2;99;99;9999;1;0;0;67;9102006;10;22;20;9;0;0;0;2220;2006;1;99;99;9999;12;0;0;0;38.53528611;38;32;703;2;-121.37089722;121;22;1523;5;0;0;99;99;9999;1;0;7;2;2;0;1;1;1;13;1;1;2;4;0;0;45;0;0;1;WATT AVE;.;15;30;96;0;9102006;10;22;20;9;2220;2006;7;0;0;0;0;0;0;0;0;0;0;6;4;9;8;0;0;0;0;0;2;8;8;1;0;13;1;0;0
6;2368;1;3;99;99;9999;1;0;0;67;9102006;10;22;20;9;0;0;0;2220;2006;1;99;99;9999;12;0;0;0;38.53528611;38;32;703;2;-121.37089722;121;22;1523;5;0;0;99;99;9999;1;0;7;2;2;0;1;1;1;13;1;1;2;4;0;0;45;0;0;1;WATT AVE;.;19;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;3;9;8;0;0;0;0;0;2;8;8;0;0;99;2;1;99999
6;2368;1;4;99;99;9999;1;0;0;67;9102006;10;22;20;9;0;0;0;2220;2006;1;99;99;9999;12;0;0;0;38.53528611;38;32;703;2;-121.37089722;121;22;1523;5;0;0;99;99;9999;1;0;7;2;2;0;1;1;1;13;1;1;2;4;0;0;45;0;0;1;WATT AVE;.;15;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;9;8;0;0;0;0;0;2;8;8;0;0;21;2;1;99999
6;2368;2;1;99;99;9999;1;0;0;67;9102006;10;22;20;9;0;0;0;2220;2006;1;99;99;9999;12;0;0;0;38.53528611;38;32;703;2;-121.37089722;121;22;1523;5;0;0;99;99;9999;1;0;7;2;2;0;1;1;1;13;1;1;2;4;0;0;45;0;0;1;WATT AVE;.;20;1;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;1;8;0;0;3;11;1;0;99999
6;2368;2;2;99;99;9999;1;0;0;67;9102006;10;22;20;9;0;0;0;2220;2006;1;99;99;9999;12;0;0;0;38.53528611;38;32;703;2;-121.37089722;121;22;1523;5;0;0;99;99;9999;1;0;7;2;2;0;1;1;1;13;1;1;2;4;0;0;45;0;0;1;WATT AVE;.;15;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;9;8;0;0;0;0;0;2;8;8;0;3;13;2;1;99999
6;2368;2;3;99;99;9999;1;0;0;67;9102006;10;22;20;9;0;0;0;2220;2006;1;99;99;9999;12;0;0;0;38.53528611;38;32;703;2;-121.37089722;121;22;1523;5;0;0;99;99;9999;1;0;7;2;2;0;1;1;1;13;1;1;2;4;0;0;45;0;0;1;WATT AVE;.;36;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;9;8;0;0;0;0;0;2;8;8;0;3;21;2;1;99999
6;2369;0;1;99;99;9999;1;0;0;65;9162006;16;23;50;9;0;0;0;2350;2006;7;99;99;9999;8;2;0;0;33.88262222;33;52;5744;2;-117.35532778;117;21;1918;0;0;0;99;99;9999;1;1;2;2;1;0;1;1;1;15;1;1;1;4;0;0;55;0;0;3;VAN BUREN BLVD;.;18;0;14;1;9162006;16;23;50;9;2350;2006;7;1;0;0;1;0;0;0;0;0;0;4;4;9;8;12;1;3;0;0;5;9;9;1;0;0;1;0;0
6;2369;1;1;99;99;9999;1;0;0;65;9162006;16;23;50;9;0;0;0;2350;2006;7;99;99;9999;8;2;0;0;33.88262222;33;52;5744;2;-117.35532778;117;21;1918;0;0;0;99;99;9999;1;1;2;2;1;0;1;1;1;15;1;1;1;4;0;0;55;0;0;3;VAN BUREN BLVD;.;99;99;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;9;9;8;0;0;0;0;0;1;9;9;0;99;11;9;9;99999
6;2370;1;1;99;99;9999;1;3220;0;81;9192006;19;17;59;9;0;0;0;1759;2006;3;18;47;1847;12;0;0;0;37.61860556;37;37;698;1;-122.44225278;122;26;3211;1;244;0;99;99;9999;1;0;4;2;2;0;1;1;1;13;1;1;2;3;0;0;50;0;0;1;SR-35;.;49;30;97;1;9192006;19;19;0;9;1900;2006;0;997;0;0;1;0;0;0;0;0;0;7;4;9;8;0;0;0;0;0;1;9;9;1;5;11;1;1;101
6;2370;2;1;99;99;9999;1;3220;0;81;9192006;19;17;59;9;0;0;0;1759;2006;3;18;47;1847;12;0;0;0;37.61860556;37;37;698;1;-122.44225278;122;26;3211;1;244;0;99;99;9999;1;0;4;2;2;0;1;1;1;13;1;1;2;3;0;0;50;0;0;1;SR-35;.;44;20;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;1;8;0;0;3;11;1;0;99999
6;2370;2;2;99;99;9999;1;3220;0;81;9192006;19;17;59;9;0;0;0;1759;2006;3;18;47;1847;12;0;0;0;37.61860556;37;37;698;1;-122.44225278;122;26;3211;1;244;0;99;99;9999;1;0;4;2;2;0;1;1;1;13;1;1;2;3;0;0;50;0;0;1;SR-35;.;9;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;2;8;8;0;3;13;1;0;99999
6;2370;2;3;99;99;9999;1;3220;0;81;9192006;19;17;59;9;0;0;0;1759;2006;3;18;47;1847;12;0;0;0;37.61860556;37;37;698;1;-122.44225278;122;26;3211;1;244;0;99;99;9999;1;0;4;2;2;0;1;1;1;13;1;1;2;3;0;0;50;0;0;1;SR-35;.;2;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;2;8;8;0;4;22;1;0;99999
6;2371;1;1;99;99;9999;1;0;0;65;9252006;25;23;55;9;0;0;0;2355;2006;2;0;0;0;17;0;0;0;33.85084722;33;51;305;2;-117.29634444;117;17;4684;0;0;0;99;99;9999;1;0;1;2;1;0;1;4;2;4;1;1;2;4;0;0;45;0;0;1;BROWN ST;.;49;30;17;1;9252006;25;23;55;9;2355;2006;7;1;0;0;1;0;0;0;0;0;0;7;4;9;8;0;0;0;0;0;1;9;9;1;5;11;1;0;0
6;2372;0;1;99;99;9999;1;3150;0;67;6222006;22;20;48;6;0;0;0;2048;2006;5;99;99;9999;8;2;0;0;38.61204444;38;36;4336;3;-121.44737500;121;26;5055;0;0;0;99;99;9999;1;1;2;4;1;0;3;1;1;13;1;1;2;6;0;0;35;20;3;5;DEL PASO BLVD;PLAZA AVE;68;0;0;1;6232006;23;18;40;6;1840;2006;0;1;0;0;1;0;0;0;0;0;0;7;4;9;8;1;1;0;0;0;5;9;9;2;0;0;2;1;2152
6;2372;1;1;99;99;9999;1;3150;0;67;6222006;22;20;48;6;0;0;0;2048;2006;5;99;99;9999;8;2;0;0;38.61204444;38;36;4336;3;-121.44737500;121;26;5055;0;0;0;99;99;9999;1;1;2;4;1;0;3;1;1;13;1;1;2;6;0;0;35;20;3;5;DEL PASO BLVD;PLAZA AVE;42;30;23;1;0;0;0;0;0;0;0;0;402;407;0;1;1;0;0;0;0;8;0;0;5;3;0;0;0;0;0;1;1;1;0;99;11;1;0;99999
6;2373;1;1;99;99;9999;1;1370;0;19;10242006;24;16;20;10;0;0;0;1620;2006;3;99;99;9999;14;0;0;0;36.79228611;36;47;3223;1;-119.76333889;119;45;4802;7;0;0;99;99;9999;1;0;1;4;1;0;1;4;1;15;1;1;2;6;0;0;40;0;0;1;MILLBROOK AVE;.;20;1;14;1;10242006;24;23;12;10;2312;2006;0;600;606;0;1;1;0;0;0;0;0;6;4;9;8;0;0;0;0;0;1;9;9;1;3;11;1;1;652
6;2374;1;1;99;99;9999;1;1980;0;37;10292006;29;4;20;10;0;0;0;420;2006;1;0;0;0;24;0;0;0;33.97182222;33;58;1856;2;-118.37818889;118;22;4148;0;243;1;99;99;9999;2;0;2;5;1;0;1;4;1;11;1;1;1;1;0;0;65;0;0;3;I-405;.;23;29;0;1;10292006;29;4;20;10;420;2006;7;417;513;515;1;1;1;0;0;0;0;7;4;1;1;0;0;0;0;0;1;1;0;2;3;11;1;0;0
6;2374;1;2;99;99;9999;1;1980;0;37;10292006;29;4;20;10;0;0;0;420;2006;1;0;0;0;24;0;0;0;33.97182222;33;58;1856;2;-118.37818889;118;22;4148;0;243;1;99;99;9999;2;0;2;5;1;0;1;4;1;11;1;1;1;1;0;0;65;0;0;3;I-405;.;23;29;0;1;10292006;29;4;20;10;420;2006;7;417;513;515;1;1;1;0;0;0;0;1;4;9;8;0;0;0;0;0;2;8;8;2;3;13;2;0;0
6;2375;1;1;99;99;9999;1;0;0;65;10292006;29;15;11;10;0;0;0;1511;2006;1;0;0;0;35;0;0;0;33.65365000;33;39;1314;1;-117.37937778;117;22;4576;0;76;0;99;99;9999;1;0;1;2;1;0;1;4;2;3;1;1;2;3;0;0;55;0;0;1;SR-74;.;48;30;0;1;10292006;29;15;11;10;1511;2006;7;1;0;0;1;0;0;0;0;0;0;1;4;9;8;0;0;0;0;0;1;9;9;1;5;11;2;0;0
6;2376;1;1;99;99;9999;1;712;0;67;5052006;5;17;50;5;0;0;0;1750;2006;6;99;99;9999;12;0;0;0;38.66372778;38;39;4942;1;-121.29129722;121;17;2867;3;0;0;99;99;9999;1;0;3;3;2;0;8;1;1;13;1;1;2;6;0;0;40;0;0;2;MADISON AVE;.;87;29;96;0;5262006;26;99;99;5;9999;2006;0;0;0;0;0;0;0;0;0;0;0;7;4;9;8;0;0;0;0;0;1;8;0;1;3;11;1;1;99999
6;2376;1;2;99;99;9999;1;712;0;67;5052006;5;17;50;5;0;0;0;1750;2006;6;99;99;9999;12;0;0;0;38.66372778;38;39;4942;1;-121.29129722;121;17;2867;3;0;0;99;99;9999;1;0;3;3;2;0;8;1;1;13;1;1;2;6;0;0;40;0;0;2;MADISON AVE;.;87;29;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;9;8;0;0;0;0;0;2;8;8;0;3;13;2;1;99999
6;2376;2;1;99;99;9999;1;712;0;67;5052006;5;17;50;5;0;0;0;1750;2006;6;99;99;9999;12;0;0;0;38.66372778;38;39;4942;1;-121.29129722;121;17;2867;3;0;0;99;99;9999;1;0;3;3;2;0;8;1;1;13;1;1;2;6;0;0;40;0;0;2;MADISON AVE;.;29;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;9;8;0;0;0;0;0;1;8;0;0;3;11;2;1;99999
6;2377;1;1;99;99;9999;1;712;0;67;5052006;5;21;0;5;0;0;0;2100;2006;6;99;99;9999;12;0;0;0;38.69541667;38;41;4350;3;-121.27163333;121;16;1788;4;0;0;99;99;9999;1;0;2;2;2;0;2;1;1;13;1;1;2;6;0;0;45;20;3;2;SUNRISE BLVD;SUNGARDEN DR;52;30;12;1;5062006;6;99;99;5;9999;2006;0;1;0;0;1;0;0;0;0;0;0;1;4;1;8;0;0;0;0;0;1;8;1;1;3;11;1;1;99999
6;2377;2;1;99;99;9999;1;712;0;67;5052006;5;21;0;5;0;0;0;2100;2006;6;99;99;9999;12;0;0;0;38.69541667;38;41;4350;3;-121.27163333;121;16;1788;4;0;0;99;99;9999;1;0;2;2;2;0;2;1;1;13;1;1;2;6;0;0;45;20;3;2;SUNRISE BLVD;SUNGARDEN DR;19;1;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;9;8;0;0;0;0;0;1;8;0;0;3;11;1;1;99999
6;2378;1;1;99;99;9999;1;0;0;35;6042006;4;12;55;6;0;0;0;1255;2006;1;99;99;9999;12;0;0;0;40.31519722;40;18;5471;1;-120.99293056;120;59;3455;3;0;0;99;99;9999;1;0;5;2;2;0;1;1;1;6;1;1;2;4;0;0;55;0;0;1;COUNTY ROAD A-21;.;60;30;96;0;6262006;26;16;45;6;1645;2006;0;0;0;0;0;0;0;0;0;0;0;7;4;9;8;0;0;0;0;0;1;8;0;1;5;11;1;1;53150
6;2378;2;1;99;99;9999;1;0;0;35;6042006;4;12;55;6;0;0;0;1255;2006;1;99;99;9999;12;0;0;0;40.31519722;40;18;5471;1;-120.99293056;120;59;3455;3;0;0;99;99;9999;1;0;5;2;2;0;1;1;1;6;1;1;2;4;0;0;55;0;0;1;COUNTY ROAD A-21;.;18;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;1;8;0;0;3;11;1;0;99999
6;2378;2;2;99;99;9999;1;0;0;35;6042006;4;12;55;6;0;0;0;1255;2006;1;99;99;9999;12;0;0;0;40.31519722;40;18;5471;1;-120.99293056;120;59;3455;3;0;0;99;99;9999;1;0;5;2;2;0;1;1;1;6;1;1;2;4;0;0;55;0;0;1;COUNTY ROAD A-21;.;20;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;2;8;8;0;3;13;2;0;99999
6;2378;2;3;99;99;9999;1;0;0;35;6042006;4;12;55;6;0;0;0;1255;2006;1;99;99;9999;12;0;0;0;40.31519722;40;18;5471;1;-120.99293056;120;59;3455;3;0;0;99;99;9999;1;0;5;2;2;0;1;1;1;6;1;1;2;4;0;0;55;0;0;1;COUNTY ROAD A-21;.;15;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;2;8;8;0;2;21;2;0;99999
6;2378;2;4;99;99;9999;1;0;0;35;6042006;4;12;55;6;0;0;0;1255;2006;1;99;99;9999;12;0;0;0;40.31519722;40;18;5471;1;-120.99293056;120;59;3455;3;0;0;99;99;9999;1;0;5;2;2;0;1;1;1;6;1;1;2;4;0;0;55;0;0;1;COUNTY ROAD A-21;.;18;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;2;8;8;0;2;23;1;0;99999
6;2379;1;1;99;99;9999;1;3641;0;111;6232006;23;11;9;6;0;0;0;1109;2006;6;99;99;9999;12;0;0;0;34.28626111;34;17;1054;1;-118.74386944;118;44;3793;5;0;0;99;99;9999;1;0;3;2;2;0;2;1;1;14;1;1;2;6;0;0;45;3;3;2;SYCAMORE AVE;ALAMO ST;58;29;96;0;7102006;10;8;8;7;808;2006;0;0;0;0;0;0;0;0;0;0;0;7;4;9;8;0;0;0;0;0;1;8;0;1;0;11;1;1;40459
6;2379;2;1;99;99;9999;1;3641;0;111;6232006;23;11;9;6;0;0;0;1109;2006;6;99;99;9999;12;0;0;0;34.28626111;34;17;1054;1;-118.74386944;118;44;3793;5;0;0;99;99;9999;1;0;3;2;2;0;2;1;1;14;1;1;2;6;0;0;45;3;3;2;SYCAMORE AVE;ALAMO ST;40;1;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;9;8;0;0;0;0;0;1;8;0;0;3;11;1;1;99999
6;2379;2;2;99;99;9999;1;3641;0;111;6232006;23;11;9;6;0;0;0;1109;2006;6;99;99;9999;12;0;0;0;34.28626111;34;17;1054;1;-118.74386944;118;44;3793;5;0;0;99;99;9999;1;0;3;2;2;0;2;1;1;14;1;1;2;6;0;0;45;3;3;2;SYCAMORE AVE;ALAMO ST;5;1;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;2;8;8;0;3;13;2;0;99999
6;2380;1;1;99;99;9999;1;0;0;71;6292006;29;0;55;6;0;0;0;55;2006;5;0;0;0;12;0;0;1;34.90465556;34;54;1676;2;-116.87066667;116;52;1440;4;9;1;99;99;9999;1;0;3;2;2;0;1;1;2;2;1;1;2;3;0;0;55;0;0;1;SR-58;.;25;1;15;1;6292006;29;0;55;6;55;2006;7;401;417;0;1;1;0;0;0;0;0;1;4;5;8;0;0;0;0;0;1;8;1;1;3;11;1;0;0
6;2380;2;1;99;99;9999;1;0;0;71;6292006;29;0;55;6;0;0;0;55;2006;5;0;0;0;12;0;0;1;34.90465556;34;54;1676;2;-116.87066667;116;52;1440;4;9;1;99;99;9999;1;0;3;2;2;0;1;1;2;2;1;1;2;3;0;0;55;0;0;1;SR-58;.;43;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;1;8;0;0;3;11;1;0;99999
6;2380;2;2;99;99;9999;1;0;0;71;6292006;29;0;55;6;0;0;0;55;2006;5;0;0;0;12;0;0;1;34.90465556;34;54;1676;2;-116.87066667;116;52;1440;4;9;1;99;99;9999;1;0;3;2;2;0;1;1;2;2;1;1;2;3;0;0;55;0;0;1;SR-58;.;45;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;2;8;8;0;99;99;1;0;99999
6;2381;1;1;99;99;9999;1;1980;0;37;6072006;7;20;45;6;0;0;0;2045;2006;4;99;99;9999;33;0;0;0;34.04423333;34;2;3924;3;-118.29006944;118;17;2425;0;0;0;99;99;9999;1;0;1;2;1;0;1;4;1;14;1;1;2;6;0;0;35;0;0;1;VENICE BLVD;.;46;30;0;1;6082006;8;14;19;6;1419;2006;0;1;0;0;1;0;0;0;0;0;0;7;4;9;8;0;0;0;0;0;1;8;8;2;99;11;1;1;1734
6;2382;1;1;99;99;9999;1;0;0;53;7082006;8;99;99;7;0;0;0;9999;2006;7;0;0;0;1;4;.;0;36.25600278;36;15;2161;4;-121.80300833;121;48;1083;0;0;0;99;99;9999;1;0;2;2;1;0;1;4;2;6;2;1;5;4;0;0;99;0;0;1;CLEAR RIDGE RD;.;43;20;8;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;9;9;0;8;0;2;9;8;0;0;0;0;0;1;8;1;0;99;11;1;0;99999
6;2382;1;2;99;99;9999;1;0;0;53;7082006;8;99;99;7;0;0;0;9999;2006;7;0;0;0;1;4;.;0;36.25600278;36;15;2161;4;-121.80300833;121;48;1083;0;0;0;99;99;9999;1;0;2;2;1;0;1;4;2;6;2;1;5;4;0;0;99;0;0;1;CLEAR RIDGE RD;.;8;99;96;0;7082006;8;99;99;7;9999;2006;7;0;0;0;0;0;0;1;9;0;0;1;4;9;8;0;0;0;0;0;2;8;8;1;99;99;2;0;99999
6;2383;1;1;99;99;9999;1;1980;0;37;7102006;10;15;40;7;0;0;0;1540;2006;2;99;99;9999;42;0;0;0;34.23425833;34;14;333;1;-118.41162778;118;24;4186;0;362;1;99;99;9999;1;0;2;1;1;0;5;4;2;11;2;1;2;1;0;0;65;0;0;6;I-5 RAMP;.;23;20;96;0;7122006;12;16;45;7;1645;2006;0;0;0;0;0;0;0;0;0;0;0;7;4;9;8;0;0;0;0;0;1;8;8;7;3;11;1;1;4905
6;2383;1;2;99;99;9999;1;1980;0;37;7102006;10;15;40;7;0;0;0;1540;2006;2;99;99;9999;42;0;0;0;34.23425833;34;14;333;1;-118.41162778;118;24;4186;0;362;1;99;99;9999;1;0;2;1;1;0;5;4;2;11;2;1;2;1;0;0;65;0;0;6;I-5 RAMP;.;16;2;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;9;8;0;0;0;0;0;2;8;8;0;3;13;1;1;99999
6;2384;1;1;99;99;9999;1;4040;0;71;7312006;31;8;51;7;0;0;0;851;2006;2;99;99;9999;1;0;0;0;34.53380278;34;32;169;1;-117.31337778;117;18;4816;0;433;1;99;99;9999;1;0;4;3;1;0;1;1;1;11;2;1;2;1;0;0;70;0;0;3;I-15;.;40;20;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;9;8;0;0;0;0;0;1;8;0;0;3;11;1;1;99999
6;2384;1;2;99;99;9999;1;4040;0;71;7312006;31;8;51;7;0;0;0;851;2006;2;99;99;9999;1;0;0;0;34.53380278;34;32;169;1;-117.31337778;117;18;4816;0;433;1;99;99;9999;1;0;4;3;1;0;1;1;1;11;2;1;2;1;0;0;70;0;0;3;I-15;.;34;30;0;1;7312006;31;11;52;7;1152;2006;0;187;0;0;1;0;0;1;9;0;0;4;4;9;8;0;0;0;0;0;2;8;8;19;0;23;2;1;301
6;2384;1;3;99;99;9999;1;4040;0;71;7312006;31;8;51;7;0;0;0;851;2006;2;99;99;9999;1;0;0;0;34.53380278;34;32;169;1;-117.31337778;117;18;4816;0;433;1;99;99;9999;1;0;4;3;1;0;1;1;1;11;2;1;2;1;0;0;70;0;0;3;I-15;.;26;20;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;9;8;0;0;0;0;0;2;8;8;0;3;13;1;1;99999
6;2384;1;4;99;99;9999;1;4040;0;71;7312006;31;8;51;7;0;0;0;851;2006;2;99;99;9999;1;0;0;0;34.53380278;34;32;169;1;-117.31337778;117;18;4816;0;433;1;99;99;9999;1;0;4;3;1;0;1;1;1;11;2;1;2;1;0;0;70;0;0;3;I-15;.;8;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;9;8;0;0;0;0;0;2;8;8;0;3;21;2;1;99999
6;2385;1;1;99;99;9999;1;3900;0;57;8052006;5;23;7;8;0;0;0;2307;2006;7;99;99;9999;1;0;0;0;39.32339722;39;19;2423;3;-120.21940833;120;13;987;0;136;1;99;99;9999;1;0;3;2;1;0;1;3;1;11;1;1;1;1;0;0;65;0;0;2;I-80;.;27;20;0;1;0;0;0;0;0;0;0;0;603;0;0;1;0;0;0;0;0;8;0;1;9;7;0;0;0;0;0;1;1;8;0;3;11;1;1;99999
6;2385;1;2;99;99;9999;1;3900;0;57;8052006;5;23;7;8;0;0;0;2307;2006;7;99;99;9999;1;0;0;0;39.32339722;39;19;2423;3;-120.21940833;120;13;987;0;136;1;99;99;9999;1;0;3;2;1;0;1;3;1;11;1;1;1;1;0;0;65;0;0;2;I-80;.;9;30;0;1;8052006;5;23;7;8;2307;2006;7;1;0;0;1;0;0;1;9;0;0;2;4;9;8;0;0;0;0;0;2;8;8;2;3;21;1;0;0
6;2385;1;3;99;99;9999;1;3900;0;57;8052006;5;23;7;8;0;0;0;2307;2006;7;99;99;9999;1;0;0;0;39.32339722;39;19;2423;3;-120.21940833;120;13;987;0;136;1;99;99;9999;1;0;3;2;1;0;1;3;1;11;1;1;1;1;0;0;65;0;0;2;I-80;.;30;20;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;3;9;8;0;0;0;0;0;2;8;8;0;3;13;2;1;99999
6;2386;1;1;99;99;9999;1;3360;0;1;8292006;29;6;15;8;0;0;0;615;2006;3;0;0;0;24;1;0;0;37.71596667;37;42;5748;4;-122.13211111;122;7;5560;0;333;1;99;99;9999;1;0;2;4;2;0;1;4;1;11;1;1;1;1;0;0;65;0;0;3;I-580;.;44;1;0;1;8292006;29;6;15;8;615;2006;7;1;0;0;1;0;0;0;0;1;0;7;4;9;8;0;0;0;0;0;1;8;8;2;3;11;2;0;0
6;2386;2;1;99;99;9999;1;3360;0;1;8292006;29;6;15;8;0;0;0;615;2006;3;0;0;0;24;1;0;0;37.71596667;37;42;5748;4;-122.13211111;122;7;5560;0;333;1;99;99;9999;1;0;2;4;2;0;1;4;1;11;1;1;1;1;0;0;65;0;0;3;I-580;.;99;99;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;1;8;8;0;99;11;9;0;99999
6;2387;1;1;99;99;9999;1;0;0;111;6242006;24;19;40;6;0;0;0;1940;2006;7;99;99;9999;33;0;0;0;34.30864722;34;18;3113;1;-119.12462222;119;7;2864;0;73;1;99;99;9999;1;0;2;2;1;0;1;4;1;2;1;1;1;3;0;0;65;0;0;2;SR-126;.;30;20;12;1;0;0;0;0;0;0;0;0;695;0;0;1;0;0;1;2;0;8;0;3;9;8;0;0;0;0;0;1;8;1;0;3;11;1;1;99999
6;2387;1;2;99;99;9999;1;0;0;111;6242006;24;19;40;6;0;0;0;1940;2006;7;99;99;9999;33;0;0;0;34.30864722;34;18;3113;1;-119.12462222;119;7;2864;0;73;1;99;99;9999;1;0;2;2;1;0;1;4;1;2;1;1;1;3;0;0;65;0;0;2;SR-126;.;47;20;21;1;6242006;24;19;40;6;1940;2006;7;0;0;0;0;0;0;0;0;0;0;1;4;9;8;0;0;0;0;0;2;8;8;1;3;13;1;0;0
6;2388;1;1;99;99;9999;1;1970;0;37;7052006;5;6;11;7;0;0;0;611;2006;4;0;0;0;25;0;0;0;33.76480000;33;45;5328;9;-118.19665833;118;11;4797;0;55;1;99;99;9999;1;0;1;2;1;0;1;4;1;13;1;1;2;3;0;0;50;0;0;1;SR-710;.;48;1;0;1;7052006;5;6;11;7;611;2006;7;1;0;0;1;0;0;1;9;0;0;7;4;9;8;0;0;0;0;0;1;9;9;1;0;11;1;0;0
